,kingdom,phylum,class,order,family,genus,species,query
137,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Cryptomeria,Cryptomeria japonica,Cryptomeria japonica
138,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,Cryptostegia grandiflora,Cryptostegia grandiflora
139,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Ctenanthe,Ctenanthe compressa,Ctenanthe compressa
140,Plantae,Tracheophyta,Liliopsida,Asparagales,Hypoxidaceae,Molineria,Molineria capitulata,Curculigo capitulata
141,Plantae,Tracheophyta,Cycadopsida,Cycadales,Cycadaceae,Cycas,Cycas revoluta,Cycas revoluta
142,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Cyclamen,Cyclamen persicum,Cyclamen persicum
143,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,Cymbalaria muralis,Cymbalaria muralis
144,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cymbidium,NA,Cymbidium
145,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,NA,Cyperus
146,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus alternifolius,Cyperus alternifolius
147,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus papyrus,Cyperus papyrus
148,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium falcatum,Cyrtomium falcatum
149,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dasylirion,NA,Dasylirion
150,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,NA,Dendrobium
151,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium bigibbum,Dendrobium bigibbum
152,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium nobile,Dendrobium nobile
153,Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,Deutzia,Deutzia gracilis,Deutzia gracilis
154,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus alpinus,Dianthus alpinus
155,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus barbatus,Dianthus barbatus
156,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus caryophyllus,Dianthus caryophyllus
157,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Diascia,Diascia barberae,Diascia barberae
158,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,Dicentra eximia,Dicentra exima
159,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Fumaria,Fumaria barnolae,Dicentra spectabilis
160,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Dichorisandra,Dichorisandra reginae,Dichorisandra reginae
161,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dieffenbachia,NA,Dieffenbachia
162,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Dionaea,Dionaea muscipula,Dionea muscipula
163,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea villosa,Dioscorea villosa
164,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Mandevilla,Mandevilla sanderi,Dipladenia sanderi
165,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Discocactus,NA,Discocactus
166,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Dissotis,Dissotis rotundifolia,Dissotis rotundifolia
167,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Dorstenia,NA,Dorstenia
168,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena concinna,Dracaena concinna
169,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena deremensis,Dracaena deremensis
170,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena fragrans,Dracaena fragrans
171,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena surculosa,Dracaena surculosa
172,Plantae,Tracheophyta,Magnoliopsida,Canellales,Winteraceae,Drimys,Drimys aromatica,Drimys lanceolata
173,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,Drosera adelae,Drosera adelae
174,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Dudleya,Dudleya saxosa,Dudleya saxosa
175,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Dypsis,Dypsis lutescens,Dypsis lutescens
176,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Echeveria,NA,Echeveria
177,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Echeveria,Echeveria elegans,Echeveria elegans
178,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Echeveria,Echeveria secunda,Echeveria glauca
179,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinocereus,Echinocereus scheeri,Echinocereus gentryi
180,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinocereus,Echinocereus reichenbachii,Echinocereus reichenbachii
181,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis chamaecereus,Echinopsis chamaecereus
182,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis oxygona,Echinopsis eyriesii
183,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis oxygona,Echinopsis oxygona
184,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinopsis,Echinopsis oxygona,Echinopsis tubiflora
185,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Egeria,Egeria densa,Egeria densa
186,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,Eichhornia,Eichhornia crassipes,Eichhornia crassipes
187,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis dulcis,Eleocharis dulcis
188,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra californica,Ephedra californica
189,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra monosperma,Ephedra minima
190,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra viridis,Ephedra viridis
191,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,NA,Epidendrum
192,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Epiphyllum,NA,Epiphyllum
193,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Epiphyllum,Epiphyllum anguliger,Epiphyllum anguliger
