,kingdom,phylum,class,order,family,genus,species,query
67,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Aloinopsis,Aloinopsis schooneesii,Aloinopsis schooneesii
68,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Aloinopsis,Aloinopsis luckhoffii,Aloinopsis setifera
69,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,Alpinia malaccensis,Alpinia malaccensis
70,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,Alpinia zerumbet,Alpinia zerumbet
71,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera ficoidea,Alternanthera bettzickiana
72,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera ficoidea,Alternanthera ficoidea 
73,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus bulbifer,Amorphophallus bulbifer
74,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus konjac,Amorphophallus konjac
75,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus prainii,Amorphophallus prainii
76,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus titanum,Amorphophallus titanum
77,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus variabilis,Amorphophallus variabilis
78,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Anacampserotaceae,Anacampseros,Anacampseros retusa,Anacampseros retusa
79,Plantae,Tracheophyta,Marattiopsida,Marattiales,Marattiaceae,Angiopteris,Angiopteris evecta,Angiopteris evecta
80,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum didieri,Angraecum didieri
81,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum distichum,Angraecum distichum
82,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum eburneum,Angraecum eburneum
83,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum germinyanum,Angraecum germinyanum
84,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum leonis,Angraecum leonis
85,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum magdalenae,Angraecum magdalenae
86,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Angraecum,Angraecum sesquipedale,Angraecum sesquipedale
87,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Jumellea,Jumellea triquetra,Angraecum triquetrum
88,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium bakeri,Anthurium bakeri
89,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium crystallinum,Anthurium crystallinum
90,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium harrisii,Anthurium harrisii
91,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium scandens,Anthurium scandens
92,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium spectabile,Anthurium spectabile
93,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium wendlingeri,Anthurium wendlingeri
94,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,Aphelandra sinclairiana,Aphelandra sinclairiana
95,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Arachniodes,Arachniodes simplicior,Arachniodes simplicior
96,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Arachnis,Arachnis flos-aeris,Arachnis flos-aeris
97,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia crenata,Ardisia crenata
98,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia crispa,Ardisia crispa
99,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Argyranthemum,Argyranthemum frutescens,Argyranthemum frutescens
100,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia gigantea,Aristolochia gigantea
101,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia labiata,Aristolochia labiata
102,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia elegans,Aristolochia littoralis
103,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Arpophyllum,Arpophyllum spicatum,Arpophyllum spicatum
104,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Artabotrys,Artabotrys hexapetalus,Artabotrys hexapetalus
105,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica,Asclepias curassavica 
106,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Vanda,Vanda ampullacea,Ascocentrum ampullaceum
107,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus densiflorus,Asparagus densiflorus
108,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Aspasia,Aspasia lunata,Aspasia lunata
109,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Aspidistra,Aspidistra elatior,Aspidistra elatior
110,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium antiquum,Asplenium antiquum
111,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium bulbiferum,Asplenium bulbiferum
112,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Astrocaryum,Astrocaryum standleyanum,Astrocaryum standleyanum
