"","kingdom","phylum","class","order","family","genus","species","query"
"50","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Dorstenia","Dorstenia turnerifolia","Dorstenia turnerifolia"
"51","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Dracaena","Dracaena deremensis","Dracaena deremensis"
"52","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","Duranta","Duranta erecta","Duranta erecta"
"53","Plantae","Tracheophyta","Cycadopsida","Cycadales","Zamiaceae","Encephalartos","Encephalartos ferox","Encephalartos ferox"
"54","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Eucharis","Eucharis grandiflora","Eucharis grandiflora"
"55","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus pumila","Ficus pumila"
"56","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus montana","Ficus montana"
"57","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Guzmania",NA,"Guzmania"
"58","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Hibiscus",NA,"Hibiscus"
"59","Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex vomitoria","Ilex vomitoria"
"60","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Leea","Leea guineensis","Leea guineensis"
"61","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Liriope","Liriope muscari","Liriope muscari"
"62","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","Dolichandra",NA,"Dolichandra"
"63","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","Malpighia","Malpighia coccigera","Malpighia coccigera"
"64","Plantae","Tracheophyta","Liliopsida","Zingiberales","Marantaceae","Maranta","Maranta leuconeura","Maranta leuconeura"
"65","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Microgramma","Microgramma vaccinifolia","Microgramma vacciniifolia"
"66","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Phymatosorus","Phymatosorus pustulatus","Microsorum diversifolium"
"67","Plantae","Tracheophyta","Liliopsida","Zingiberales","Costaceae","Monocostus","Monocostus uniflorus","Monocostus uniflorus"
"68","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Monstera","Monstera deliciosa","Monstera deliciosa"
"69","Plantae","Tracheophyta","Liliopsida","Zingiberales","Musaceae","Musa",NA,"Musa"
"70","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Plinia","Plinia cauliflora","Plinia cauliflora"
"71","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Nautilocalyx","Nautilocalyx melittifolius","Nautilocalyx melittifolius"
"72","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Neoregelia","Neoregelia carolinae","Neoregelia carolinae"
"73","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis biserrata","Nephrolepis biserrata"
"74","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis brownii","Nephrolepis brownii"
"75","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis cordifolia","Nephrolepis cordifolia"
"76","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea coerulea","Nymphaea coerulea"
"77","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Procris","Procris repens","Procris repens"
"78","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Phalaenopsis",NA,"Phalaenopsis"
"79","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron gloriosum","Philodendron gloriosum"
"80","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron erubescens","Philodendron erubescens"
"81","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron tenue","Philodendron tenue"
"82","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Nautilocalyx","Nautilocalyx melittifolius","Nautilocalyx melittifolius"
"83","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Neoregelia","Neoregelia carolinae","Neoregelia carolinae"
"84","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis exaltata","Nephrolepis exaltata"
"85","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis brownii","Nephrolepis brownii"
"86","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis cordifolia","Nephrolepis cordifolia"
"87","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea coerulea","Nymphaea coerulea"
"88","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Procris","Procris repens","Procris repens"
"89","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Phalaenopsis",NA,"Phalaenopsis"
"90","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron gloriosum","Philodendron gloriosum"
"91","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron erubescens","Philodendron erubescens"
"92","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron tenue","Philodendron tenue"
"93","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron melanochrysum","Philodendron melanochrysum"
"94","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron",NA,"Philodendron"
"95","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron xanadu","Philodendron xanadu"
"96","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea cadierei","Pilea cadierei"
"97","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Pilea",NA,"Pilea"
"98","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Palisota","Palisota barteri","Palisota barteri"
"99","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","Piper","Piper betle","Piper betle"
"100","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Pachystachys","Pachystachys coccinea","Pachystachys coccinea"
"101","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Ruellia","Ruellia makoyana","Ruellia makoyana"
"102","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Ruscus","Ruscus hypoglossum","Ruscus hypoglossum"
"103","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Sanchezia","Sanchezia speciosa","Sanchezia speciosa"
"104","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Schismatoglottis","Schismatoglottis calyptrata","Schismatoglottis calyptrata"
"105","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Blechnaceae","Stenochlaena","Stenochlaena palustris","Stenochlaena palustris"
"106","Plantae","Tracheophyta","Liliopsida","Zingiberales","Strelitziaceae","Strelitzia","Strelitzia reginae","Strelitzia reginae"
"107","Plantae","Tracheophyta","Liliopsida","Zingiberales","Strelitziaceae","Strelitzia","Strelitzia nicolai","Strelitzia nicolai"
"108","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana divaricata","Tabernaemontana divaricata"
"109","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Theobroma","Theobroma cacao","Theobroma cacao"
"110","Plantae","Tracheophyta","Cycadopsida","Cycadales","Zamiaceae","Zamia","Zamia pumila","Zamia pumila"
"111","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia zebrina","Zebrina pendula"
