,kingdom,phylum,class,order,family,genus,species,query
100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,NA,Campanula 
101,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,Canna indica,Canna coccinea
102,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Colicodendron,Colicodendron aviceniifolium,Capparis avicennifolia
103,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum 
104,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cardiospermum,Cardiospermum halicacabum,Cardiospermum halicacabum
105,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex morrowii,Carex morrowii
106,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,Carica papaya
107,Plantae,Tracheophyta,Liliopsida,Pandanales,Cyclanthaceae,Carludovica,Carludovica palmata,Carludovica palmata
108,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Carnegiea,Carnegiea gigantea,Carnegiea gigantea
109,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,Caryota mitis,Caryota mitis
110,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Catha,Catha edulis,Catha edulis
111,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Catharanthus,Catharanthus roseus,Catharanthus roseus
112,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya hybrida,Cattleya hibrida 
113,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Cedrus,Cedrus deodara,Cedrus deodara
114,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Ceiba,Ceiba pentandra,Ceiba pentandra
115,Plantae,Tracheophyta,Magnoliopsida,Ceratophyllales,Ceratophyllaceae,Ceratophyllum,Ceratophyllum submersum,Ceratophyllum submersum
116,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus repandus,Cereus repandus
117,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia collaricorona,Ceropegia woodii
118,Plantae,Charophyta,Charophyceae,Charales,Characeae,Chara,NA,Chara 
119,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus aurantiifolia,Citrus aurantifolia
120,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus hystrix,Citrus hystrix
121,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus limon,Citrus limon 
122,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome,NA,Cleome gigantea
123,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum speciosissimum,Clerodendrum speciosissimum
124,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Clivia,Clivia miniata,Clivia miniata 
125,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Codiaeum,Codiaeum variegatum,Codiaeum variegatum
126,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Codonanthe,NA,Codonanthe 
127,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea arabica,Coffea arabica
128,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Colletia,NA,Colletia 
129,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Oncostele,NA,Oncostele wildcat 
130,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea microphylla,Columnea microphylla
131,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina benghalensis,Commelina benghalensis
