"","kingdom","phylum","class","order","family","genus","species","query"
"99","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Caputia","Caputia tomentosa","Senecio haworthii"
"100","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Kleinia","Kleinia radicans","Senecio radicans"
"101","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Sequoiadendron","Sequoiadendron giganteum","Sequoiadendron giganteum"
"102","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Coleus","Coleus scutellarioides","Solenostemon scutellarioides"
"103","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Ceropegia","Ceropegia grandiflora","Stapelia grandiflora"
"104","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Tetradenia riparia","Tetradenia riparia"
"105","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia",NA,"Tradescantia geniculata"
"106","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia pallida","Tradescantia pallida"
"107","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia sillamontana","Tradescantia sillamontana"
"108","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia spathacea","Tradescantia spathacea"
"109","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia zebrina","Tradescantia zebrina"
"110","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica spicata","Veronica spicata"
"111","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca major","Vinca major"
"112","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca minor","Vinca minor"
"113","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Zantedeschia","Zantedeschia aethiopica","Zantedeschia aethiopica"
"114","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Zephyranthes","Zephyranthes citrina","Zephyranthes citrina"
