,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
32,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Scadoxus,Scadoxus multiflorus,6,7707728,196,1169,7682,2860671,2860677,Scadoxus multiflorus
33,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Anacampserotaceae,Anacampseros,Anacampseros papyracea,6,7707728,220,422,4909163,6008787,7344742,Anacampseros papyracea
34,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Cananga,Cananga odorata,6,7707728,220,718,9291,5407582,5407583,Cananga odorata
35,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Allamanda,Allamanda cathartica,6,7707728,220,412,6701,3169834,3169836,Allamanda cathartica
36,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Carissa,Carissa macrocarpa,6,7707728,220,412,6701,3169761,5414420,Carissa grandiflora
37,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Catharanthus,Catharanthus roseus,6,7707728,220,412,6701,3169829,3169830,Catharanthus roseus
38,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia sandersonii,6,7707728,220,412,6701,7150518,7837855,Ceropegia sandersonii
39,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia stapeliiformis,6,7707728,220,412,6701,7150518,7150556,Ceropegia stapeliiformis 
40,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia collaricorona,6,7707728,220,412,6701,7150518,3575839,Ceropegia woodii
41,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Dischidia,Dischidia bengalensis,6,7707728,220,412,6701,7150312,3571031,Dischidia bengalensis
42,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Dischidia,Dischidia formosana,6,7707728,220,412,6701,7150312,3582573,Dischidia formosana
43,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Dischidia,Dischidia ovata,6,7707728,220,412,6701,7150312,3582092,Dischidia ovata
44,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Dischidia,Dischidia ruscifolia,6,7707728,220,412,6701,7150312,7656154,Dischidia ruscifolia
45,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Fockea,Fockea edulis,6,7707728,220,412,6701,7312125,7312137,Fockea edulis
46,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia gordonii,6,7707728,220,412,6701,7150518,9470399,Hoodia gordonii
47,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya lanceolata,6,7707728,220,412,6701,3170437,7311926,Hoya bella
48,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya carnosa,6,7707728,220,412,6701,3170437,8658195,Hoya carnosa
49,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya curtisii,6,7707728,220,412,6701,3170437,3574763,Hoya curtsii
50,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya imperialis,6,7707728,220,412,6701,3170437,3574085,Hoya imperialis
51,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Eriostemma,Eriostemma lauterbachii,6,7707728,220,412,6701,7312224,3577035,Hoya lauterbachii
52,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Hoya pubicalyx,6,7707728,220,412,6701,3170437,3572445,Hoya pubicalyx
53,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia zebrina,6,7707728,220,412,6701,7150518,9440924,Huernia zebrina
54,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Mandevilla,Mandevilla splendens,6,7707728,220,412,6701,3169658,3616038,Mandevilla splendens
55,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Pachypodium,Pachypodium lamerei,6,7707728,220,412,6701,3231015,5535474,Pachypodium lamerei
56,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Petopentia,Petopentia natalensis,6,7707728,220,412,6701,9518944,3577978,Petopentia natalensis
57,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Plumeria,Plumeria rubra,6,7707728,220,412,6701,3169672,3169674,Plumeria rubra
58,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Raphionacme,Raphionacme flanaganii,6,7707728,220,412,6701,7311870,3573416,Raphionacme flanganii
59,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia gigantea,6,7707728,220,412,6701,7150518,9317408,Stapelia gigantea
60,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Stapelia,NA,6,7707728,220,412,6701,3170421,NA,Stapelia variegata
61,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Marsdenia,Marsdenia floribunda,6,7707728,220,412,6701,3170190,7892967,Stephanotis floribunda
62,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Strophanthus,Strophanthus preussii,6,7707728,220,412,6701,3169608,3169615,Strophanthus preussii
63,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Trachelospermum,Trachelospermum jasminoides,6,7707728,220,412,6701,3169711,3169713,Trachelospermun jasminoides
64,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia pilifera,6,7707728,220,412,6701,7150518,9635107,Trichocaulon piliferum
65,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Wrightia,Wrightia religiosa,6,7707728,220,412,6701,3230933,5536701,Wrightia religiosa
66,Plantae,Tracheophyta,Liliopsida,Alismatales,Aponogetonaceae,Aponogeton,Aponogeton distachyus,6,7707728,196,551,7678,7971839,5535206,Aponogeton distachyus
67,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,6,7707728,220,7226638,6716,3169013,5414252,Ilex paraguariensis
68,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Alocasia,NA,6,7707728,196,551,6979,5329822,NA,Alocasia 
69,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus konjac,6,7707728,196,551,6979,2871389,2871520,Amorphophallus konjac
70,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus titanum,6,7707728,196,551,6979,2871389,2871508,Amorphophallus titanium
71,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium fatoense,6,7707728,196,551,6979,2872218,2872881,Anthurium fatoense
72,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium scandens,6,7707728,196,551,6979,2872218,2873423,Anthurium scandens
