,kingdom,phylum,class,order,family,genus,species,query
690,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Platycerium,NA,Platycerium
691,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Platycerium,Platycerium veitchii,Platycerium veitchii
692,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Plectranthus,NA,Plectranthus
693,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Plectranthus,Plectranthus ernstii,Plectranthus ernstii
694,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Pleuropetalum,Pleuropetalum darwinii,Pleuropetalum darwinii
695,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Plumbago,Plumbago indica,Plumbago indica
696,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Plumeria,NA,Plumeria
697,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,NA,Podocarpus
698,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,Prumnopitys andina,Podocarpus andinus
699,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,Podocarpus henkelii,Podocarpus henkelii
700,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,Podocarpus macrophyllus,Podocarpus macrophyllus
701,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,Podocarpus nivalis,Podocarpus nivalis
702,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,Podocarpus totara,Podocarpus totara
703,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Pogonatherum,NA,Pogonatherum
704,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Pogostemon,Pogostemon heyneanus,Pogostemon heyneanus
705,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,NA,Polygonum capitatum
706,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,NA,Polygonum microcephalum
707,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,Polypodium virginianum,Polypodium virginianum
708,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Polyscias,Polyscias fruticosa,Polyscias fruticosa
709,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,Polystichum luctuosum,Polystichum luctuosum
710,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,Polystichum luctuosum,Polystichum tsus-simense
711,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,Protea cynaroides,Protea cynaroides
712,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,Protea neriifolia,Protea neriifolia
713,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Protea,Protea repens,Protea repens
714,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,NA,Prumnopitys
715,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,Prumnopitys andina,Prumnopitys andinus
716,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus ilicifolia,Prunus ilicifolia
717,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pseudobombax,Pseudobombax ellipticum,Pseudobombax ellipticum
718,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Pseudodracontium,NA,Pseudodracontium
719,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,Psidium guajava
720,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Psiguria,NA,Psiguria
721,Plantae,Tracheophyta,Psilotopsida,Psilotales,Psilotaceae,Psilotum,NA,Psilotum
722,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,NA,Pteris
723,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Punica,Punica granatum,Punica granatum
